Date,Value,Category,SubCategory,Source
1999,130841,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2000,143690,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2001,168496,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2002,179886,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2003,193810,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2004,210419,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2005,210437,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2006,226603,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2007,245662,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2008,270475,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2009,294091,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2010,312727,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2011,337287,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2012,366942,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2013,392436,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2014,418014,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2015,442447,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2016,479953,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2017,516695,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2018,535636.0,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2019,552096,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2020,569698.0,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
2021,592499,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-Eastern-Total,cbsl
