Date,Value,Category,SubCategory,Source
1999,2682,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2000,2701,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2001,2917,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2002,2484,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2003,2732,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2004,4414,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2005,4649,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2006,4001,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2007,3206,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2008,4125,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2009,4388,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2010,22817,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2011,3369,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2012,3717,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2013,3669,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2014,2490,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2015,2807,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2016,3535,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2017,3936,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2018,3909.0,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2019,3659,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2020,3636,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
2021,3686,Transport-Motor Vehicles,Motor Vehicles by Province-Land Vehicles-Central,cbsl
