Date,Value,Category,SubCategory,Source
2008,647,Transport-Road Network,Road Kilometerage-Kegalle-Class C,cbsl
2009,477,Transport-Road Network,Road Kilometerage-Kegalle-Class C,cbsl
2010,656,Transport-Road Network,Road Kilometerage-Kegalle-Class C,cbsl
2011,477,Transport-Road Network,Road Kilometerage-Kegalle-Class C,cbsl
2012,559,Transport-Road Network,Road Kilometerage-Kegalle-Class C,cbsl
2013,559,Transport-Road Network,Road Kilometerage-Kegalle-Class C,cbsl
2014,559,Transport-Road Network,Road Kilometerage-Kegalle-Class C,cbsl
2015,559,Transport-Road Network,Road Kilometerage-Kegalle-Class C,cbsl
2016,559,Transport-Road Network,Road Kilometerage-Kegalle-Class C,cbsl
2017,559,Transport-Road Network,Road Kilometerage-Kegalle-Class C,cbsl
2018,575,Transport-Road Network,Road Kilometerage-Kegalle-Class C,cbsl
2019,575,Transport-Road Network,Road Kilometerage-Kegalle-Class C,cbsl
2020,553,Transport-Road Network,Road Kilometerage-Kegalle-Class C,cbsl
2021,553,Transport-Road Network,Road Kilometerage-Kegalle-Class C,cbsl
