Date,Value,Category,SubCategory,Source
2002,2338,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
2003,2337,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
2004,2338,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
2005,2337,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
2006,1259,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
2007,1259,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
2008,1259,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
2009,3219,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
2010,3219,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
2011,3279,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
2012,3279,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
2013,3379,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
2014,3379,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
2015,3379,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
2016,3379,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
2017,3379,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
2018,3379.0,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
2019,3379,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
2020,3379.0,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
2021,3393,Transport-Road Network,Road Kilometerage-Northern-Total,cbsl
