Date,Value,Category,SubCategory,Source
2008,184,Transport-Road Network,Road Kilometerage-Kandy-Class A,cbsl
2009,184,Transport-Road Network,Road Kilometerage-Kandy-Class A,cbsl
2010,184,Transport-Road Network,Road Kilometerage-Kandy-Class A,cbsl
2011,184,Transport-Road Network,Road Kilometerage-Kandy-Class A,cbsl
2012,184,Transport-Road Network,Road Kilometerage-Kandy-Class A,cbsl
2013,184,Transport-Road Network,Road Kilometerage-Kandy-Class A,cbsl
2014,184,Transport-Road Network,Road Kilometerage-Kandy-Class A,cbsl
2015,184,Transport-Road Network,Road Kilometerage-Kandy-Class A,cbsl
2016,184,Transport-Road Network,Road Kilometerage-Kandy-Class A,cbsl
2017,184,Transport-Road Network,Road Kilometerage-Kandy-Class A,cbsl
2018,184,Transport-Road Network,Road Kilometerage-Kandy-Class A,cbsl
2019,184,Transport-Road Network,Road Kilometerage-Kandy-Class A,cbsl
2020,183,Transport-Road Network,Road Kilometerage-Kandy-Class A,cbsl
2021,183,Transport-Road Network,Road Kilometerage-Kandy-Class A,cbsl
