Date,Value,Category,SubCategory,Source
1997,7900,Transport-Road Network,Road Network-Class C Roads,cbsl
1998,7756,Transport-Road Network,Road Network-Class C Roads,cbsl
1999,7824,Transport-Road Network,Road Network-Class C Roads,cbsl
2000,7315,Transport-Road Network,Road Network-Class C Roads,cbsl
2001,7536,Transport-Road Network,Road Network-Class C Roads,cbsl
2002,7682,Transport-Road Network,Road Network-Class C Roads,cbsl
2003,8136,Transport-Road Network,Road Network-Class C Roads,cbsl
2004,8136,Transport-Road Network,Road Network-Class C Roads,cbsl
2005,8257,Transport-Road Network,Road Network-Class C Roads,cbsl
2006,9565,Transport-Road Network,Road Network-Class C Roads,cbsl
2007,9575,Transport-Road Network,Road Network-Class C Roads,cbsl
2008,9552,Transport-Road Network,Road Network-Class C Roads,cbsl
2009,11231,Transport-Road Network,Road Network-Class C Roads,cbsl
2010,11316,Transport-Road Network,Road Network-Class C Roads,cbsl
2011,11424,Transport-Road Network,Road Network-Class C Roads,cbsl
2012,11304,Transport-Road Network,Road Network-Class C Roads,cbsl
2013,11669,Transport-Road Network,Road Network-Class C Roads,cbsl
2014,11837,Transport-Road Network,Road Network-Class C Roads,cbsl
2015,12497,Transport-Road Network,Road Network-Class C Roads,cbsl
2016,12497,Transport-Road Network,Road Network-Class C Roads,cbsl
2017,12565,Transport-Road Network,Road Network-Class C Roads,cbsl
2018,12578,Transport-Road Network,Road Network-Class C Roads,cbsl
2019,12619,Transport-Road Network,Road Network-Class C Roads,cbsl
2020,12544,Transport-Road Network,Road Network-Class C Roads,cbsl
2021,12582,Transport-Road Network,Road Network-Class C Roads,cbsl
2022,12590,Transport-Road Network,Road Network-Class C Roads,cbsl
