Date,Value,Category,SubCategory,Source
1999,165.63,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2000,193.01,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2001,277.25,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2002,393.61,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2003,572.21,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2004,700.76,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2005,814.45,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2006,922.32,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2007,1161.86,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2008,1417.31,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2009,1644.54,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2010,2180.26,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2011,2642.04,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2012,3449.29,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2013,4445.72,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2014,4830.86,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2015,4771.2,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2016,5506.77,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2017,6133.95,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2018,6704.41,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2019,7317.43,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2020,7636.08,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
2021,8050.78,Industry and Housing-Electricity Sales,Electricity Sales-Revenue-Northern-Total,cbsl
