Date,Value,Category,SubCategory,Source
1997,0,Transport-Road Network,Road Network-Expressways,cbsl
1998,0,Transport-Road Network,Road Network-Expressways,cbsl
1999,0,Transport-Road Network,Road Network-Expressways,cbsl
2000,0,Transport-Road Network,Road Network-Expressways,cbsl
2001,0,Transport-Road Network,Road Network-Expressways,cbsl
2002,0,Transport-Road Network,Road Network-Expressways,cbsl
2003,0,Transport-Road Network,Road Network-Expressways,cbsl
2004,0,Transport-Road Network,Road Network-Expressways,cbsl
2005,0,Transport-Road Network,Road Network-Expressways,cbsl
2006,0,Transport-Road Network,Road Network-Expressways,cbsl
2007,0,Transport-Road Network,Road Network-Expressways,cbsl
2008,0,Transport-Road Network,Road Network-Expressways,cbsl
2009,0,Transport-Road Network,Road Network-Expressways,cbsl
2010,0,Transport-Road Network,Road Network-Expressways,cbsl
2011,95,Transport-Road Network,Road Network-Expressways,cbsl
2012,95,Transport-Road Network,Road Network-Expressways,cbsl
2013,121,Transport-Road Network,Road Network-Expressways,cbsl
2014,161,Transport-Road Network,Road Network-Expressways,cbsl
2015,170,Transport-Road Network,Road Network-Expressways,cbsl
2016,170,Transport-Road Network,Road Network-Expressways,cbsl
2017,170,Transport-Road Network,Road Network-Expressways,cbsl
2018,170,Transport-Road Network,Road Network-Expressways,cbsl
2019,218,Transport-Road Network,Road Network-Expressways,cbsl
2020,272,Transport-Road Network,Road Network-Expressways,cbsl
2021,313,Transport-Road Network,Road Network-Expressways,cbsl
2022,313,Transport-Road Network,Road Network-Expressways,cbsl
