Date,Value,Category,SubCategory,Source
2005,0,Transport-Road Network,Road Kilometerage-Monaragala-Total,cbsl
2006,0,Transport-Road Network,Road Kilometerage-Monaragala-Total,cbsl
2007,0,Transport-Road Network,Road Kilometerage-Monaragala-Total,cbsl
2008,1023,Transport-Road Network,Road Kilometerage-Monaragala-Total,cbsl
2009,1023,Transport-Road Network,Road Kilometerage-Monaragala-Total,cbsl
2010,1023,Transport-Road Network,Road Kilometerage-Monaragala-Total,cbsl
2011,1023,Transport-Road Network,Road Kilometerage-Monaragala-Total,cbsl
2012,1023,Transport-Road Network,Road Kilometerage-Monaragala-Total,cbsl
2013,1023,Transport-Road Network,Road Kilometerage-Monaragala-Total,cbsl
2014,1321,Transport-Road Network,Road Kilometerage-Monaragala-Total,cbsl
2015,1321,Transport-Road Network,Road Kilometerage-Monaragala-Total,cbsl
2016,1321,Transport-Road Network,Road Kilometerage-Monaragala-Total,cbsl
2017,1321,Transport-Road Network,Road Kilometerage-Monaragala-Total,cbsl
2018,1321,Transport-Road Network,Road Kilometerage-Monaragala-Total,cbsl
2019,1321,Transport-Road Network,Road Kilometerage-Monaragala-Total,cbsl
2020,1321,Transport-Road Network,Road Kilometerage-Monaragala-Total,cbsl
2021,1321,Transport-Road Network,Road Kilometerage-Monaragala-Total,cbsl
