Date,Value,Category,SubCategory,Source
2005,0,Transport-Road Network,Road Kilometerage-Vavuniya-Total,cbsl
2006,0,Transport-Road Network,Road Kilometerage-Vavuniya-Total,cbsl
2007,0,Transport-Road Network,Road Kilometerage-Vavuniya-Total,cbsl
2008,181,Transport-Road Network,Road Kilometerage-Vavuniya-Total,cbsl
2009,604,Transport-Road Network,Road Kilometerage-Vavuniya-Total,cbsl
2010,604,Transport-Road Network,Road Kilometerage-Vavuniya-Total,cbsl
2011,604,Transport-Road Network,Road Kilometerage-Vavuniya-Total,cbsl
2012,547,Transport-Road Network,Road Kilometerage-Vavuniya-Total,cbsl
2013,609,Transport-Road Network,Road Kilometerage-Vavuniya-Total,cbsl
2014,609,Transport-Road Network,Road Kilometerage-Vavuniya-Total,cbsl
2015,609,Transport-Road Network,Road Kilometerage-Vavuniya-Total,cbsl
2016,609,Transport-Road Network,Road Kilometerage-Vavuniya-Total,cbsl
2017,609,Transport-Road Network,Road Kilometerage-Vavuniya-Total,cbsl
2018,609,Transport-Road Network,Road Kilometerage-Vavuniya-Total,cbsl
2019,609,Transport-Road Network,Road Kilometerage-Vavuniya-Total,cbsl
2020,610,Transport-Road Network,Road Kilometerage-Vavuniya-Total,cbsl
2021,610,Transport-Road Network,Road Kilometerage-Vavuniya-Total,cbsl
