Date,Value,Category,SubCategory,Source
1997,24461,Transport-Road Network,Road Network-Total Roads,cbsl
1998,24359,Transport-Road Network,Road Network-Total Roads,cbsl
1999,26288,Transport-Road Network,Road Network-Total Roads,cbsl
2000,25962,Transport-Road Network,Road Network-Total Roads,cbsl
2001,26826,Transport-Road Network,Road Network-Total Roads,cbsl
2002,27154,Transport-Road Network,Road Network-Total Roads,cbsl
2003,27823,Transport-Road Network,Road Network-Total Roads,cbsl
2004,27860,Transport-Road Network,Road Network-Total Roads,cbsl
2005,28319,Transport-Road Network,Road Network-Total Roads,cbsl
2006,26750,Transport-Road Network,Road Network-Total Roads,cbsl
2007,26867,Transport-Road Network,Road Network-Total Roads,cbsl
2008,26988,Transport-Road Network,Road Network-Total Roads,cbsl
2009,29006,Transport-Road Network,Road Network-Total Roads,cbsl
2010,29119,Transport-Road Network,Road Network-Total Roads,cbsl
2011,29895,Transport-Road Network,Road Network-Total Roads,cbsl
2012,29850,Transport-Road Network,Road Network-Total Roads,cbsl
2013,30684,Transport-Road Network,Road Network-Total Roads,cbsl
2014,31398,Transport-Road Network,Road Network-Total Roads,cbsl
2015,31262,Transport-Road Network,Road Network-Total Roads,cbsl
2016,31262,Transport-Road Network,Road Network-Total Roads,cbsl
2017,31135,Transport-Road Network,Road Network-Total Roads,cbsl
2018,31158,Transport-Road Network,Road Network-Total Roads,cbsl
2019,31249,Transport-Road Network,Road Network-Total Roads,cbsl
2020,31301,Transport-Road Network,Road Network-Total Roads,cbsl
2021,31387,Transport-Road Network,Road Network-Total Roads,cbsl
2022,31394,Transport-Road Network,Road Network-Total Roads,cbsl
