Date,Value,Category,SubCategory,Source
2002,10292.8,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Cargo Handling-Ports and Civ,cbsl
2003,9496.9,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Cargo Handling-Ports and Civ,cbsl
2004,10261.7,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Cargo Handling-Ports and Civ,cbsl
2005,11319.9,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Cargo Handling-Ports and Civ,cbsl
2006,13583.2,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Cargo Handling-Ports and Civ,cbsl
2007,14772.83,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Cargo Handling-Ports and Civ,cbsl
2008,15951.2,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Cargo Handling-Ports and Civ,cbsl
2009,16017.23,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Cargo Handling-Ports and Civ,cbsl
2010,18706.41,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Cargo Handling-Ports and Civ,cbsl
2011,20059.76,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Cargo Handling-Ports and Civ,cbsl
2012,21193.65,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Cargo Handling-Ports and Civ,cbsl
2013,21842.48,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Cargo Handling-Ports and Civ,cbsl
2014,22716.38,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Cargo Handling-Ports and Civ,cbsl
2015,25868,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Cargo Handling-Ports and Civ,cbsl
