Date,Value,Category,SubCategory,Source
1999,172.65,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2000,172.83,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2001,167.75,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2002,181.46,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2003,197.03,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2004,220.89,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2005,280.14,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2006,314.83,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2007,333.28,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2008,346.97,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2009,377.08,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2010,418.09,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2011,446.07,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2012,472.33,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2013,481.8,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2014,504.25,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2015,556.95,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2016,626.3,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2017,672.8,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2018,712.47,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2019,738.74,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2020,767.59,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
2021,804.26,Industry and Housing-Electricity Sales,Electricity Sales-Units-Eastern-Total,cbsl
