Date,Value,Category,SubCategory,Source
2008,374,Transport-Road Network,Road Kilometerage-Hambantota-Class B,cbsl
2009,344,Transport-Road Network,Road Kilometerage-Hambantota-Class B,cbsl
2010,374,Transport-Road Network,Road Kilometerage-Hambantota-Class B,cbsl
2011,374,Transport-Road Network,Road Kilometerage-Hambantota-Class B,cbsl
2012,504,Transport-Road Network,Road Kilometerage-Hambantota-Class B,cbsl
2013,504,Transport-Road Network,Road Kilometerage-Hambantota-Class B,cbsl
2014,504,Transport-Road Network,Road Kilometerage-Hambantota-Class B,cbsl
2015,504,Transport-Road Network,Road Kilometerage-Hambantota-Class B,cbsl
2016,504,Transport-Road Network,Road Kilometerage-Hambantota-Class B,cbsl
2017,504,Transport-Road Network,Road Kilometerage-Hambantota-Class B,cbsl
2018,504,Transport-Road Network,Road Kilometerage-Hambantota-Class B,cbsl
2019,504,Transport-Road Network,Road Kilometerage-Hambantota-Class B,cbsl
2020,477,Transport-Road Network,Road Kilometerage-Hambantota-Class B,cbsl
2021,495,Transport-Road Network,Road Kilometerage-Hambantota-Class B,cbsl
