Date,Value,Category,SubCategory,Source
2008,52,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class D,cbsl
2009,40,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class D,cbsl
2010,40,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class D,cbsl
2011,40,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class D,cbsl
2012,39,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class D,cbsl
2013,39,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class D,cbsl
2014,39,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class D,cbsl
2015,39,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class D,cbsl
2016,39,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class D,cbsl
2017,39,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class D,cbsl
2018,23,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class D,cbsl
2019,23,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class D,cbsl
2020,23,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class D,cbsl
2021,23,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class D,cbsl
