Date,Value,Category,SubCategory,Source
2008,211,Transport-Road Network,Road Kilometerage-Colombo-Class C,cbsl
2009,211,Transport-Road Network,Road Kilometerage-Colombo-Class C,cbsl
2010,211,Transport-Road Network,Road Kilometerage-Colombo-Class C,cbsl
2011,211,Transport-Road Network,Road Kilometerage-Colombo-Class C,cbsl
2012,211,Transport-Road Network,Road Kilometerage-Colombo-Class C,cbsl
2013,211,Transport-Road Network,Road Kilometerage-Colombo-Class C,cbsl
2014,211,Transport-Road Network,Road Kilometerage-Colombo-Class C,cbsl
2015,242,Transport-Road Network,Road Kilometerage-Colombo-Class C,cbsl
2016,242,Transport-Road Network,Road Kilometerage-Colombo-Class C,cbsl
2017,242,Transport-Road Network,Road Kilometerage-Colombo-Class C,cbsl
2018,242,Transport-Road Network,Road Kilometerage-Colombo-Class C,cbsl
2019,242,Transport-Road Network,Road Kilometerage-Colombo-Class C,cbsl
2020,242,Transport-Road Network,Road Kilometerage-Colombo-Class C,cbsl
2021,233,Transport-Road Network,Road Kilometerage-Colombo-Class C,cbsl
