Date,Value,Category,SubCategory,Source
2008,423,Transport-Road Network,Road Kilometerage-Puttalam-Class C,cbsl
2009,423,Transport-Road Network,Road Kilometerage-Puttalam-Class C,cbsl
2010,442,Transport-Road Network,Road Kilometerage-Puttalam-Class C,cbsl
2011,423,Transport-Road Network,Road Kilometerage-Puttalam-Class C,cbsl
2012,423,Transport-Road Network,Road Kilometerage-Puttalam-Class C,cbsl
2013,615,Transport-Road Network,Road Kilometerage-Puttalam-Class C,cbsl
2014,661,Transport-Road Network,Road Kilometerage-Puttalam-Class C,cbsl
2015,661,Transport-Road Network,Road Kilometerage-Puttalam-Class C,cbsl
2016,661,Transport-Road Network,Road Kilometerage-Puttalam-Class C,cbsl
2017,661,Transport-Road Network,Road Kilometerage-Puttalam-Class C,cbsl
2018,661,Transport-Road Network,Road Kilometerage-Puttalam-Class C,cbsl
2019,661,Transport-Road Network,Road Kilometerage-Puttalam-Class C,cbsl
2020,661,Transport-Road Network,Road Kilometerage-Puttalam-Class C,cbsl
2021,617,Transport-Road Network,Road Kilometerage-Puttalam-Class C,cbsl
