Date,Value,Category,SubCategory,Source
2008,102,Transport-Road Network,Road Kilometerage-Mullaitivu-Class B,cbsl
2009,102,Transport-Road Network,Road Kilometerage-Mullaitivu-Class B,cbsl
2010,102,Transport-Road Network,Road Kilometerage-Mullaitivu-Class B,cbsl
2011,102,Transport-Road Network,Road Kilometerage-Mullaitivu-Class B,cbsl
2012,92,Transport-Road Network,Road Kilometerage-Mullaitivu-Class B,cbsl
2013,102,Transport-Road Network,Road Kilometerage-Mullaitivu-Class B,cbsl
2014,103,Transport-Road Network,Road Kilometerage-Mullaitivu-Class B,cbsl
2015,103,Transport-Road Network,Road Kilometerage-Mullaitivu-Class B,cbsl
2016,103,Transport-Road Network,Road Kilometerage-Mullaitivu-Class B,cbsl
2017,103,Transport-Road Network,Road Kilometerage-Mullaitivu-Class B,cbsl
2018,103,Transport-Road Network,Road Kilometerage-Mullaitivu-Class B,cbsl
2019,103,Transport-Road Network,Road Kilometerage-Mullaitivu-Class B,cbsl
2020,102,Transport-Road Network,Road Kilometerage-Mullaitivu-Class B,cbsl
2021,102,Transport-Road Network,Road Kilometerage-Mullaitivu-Class B,cbsl
