Date,Value,Category,SubCategory,Source
2000,1813,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2001,1813,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2002,1813,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2003,1813,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2004,1813,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2005,1813,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2006,1665,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2007,1665,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2008,1665,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2009,1665,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2010,1665,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2011,1665,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2012,1665,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2013,1665,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2014,1666,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2015,1666,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2016,1666,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2017,1666,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2018,1666.0,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2019,1664,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2020,1664.0,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
2021,1664,Transport-Road Network,Road Kilometerage-Central-Class C,cbsl
