Date,Value,Category,SubCategory,Source
2008,267,Transport-Road Network,Road Kilometerage-Badulla-Class A,cbsl
2009,264,Transport-Road Network,Road Kilometerage-Badulla-Class A,cbsl
2010,267,Transport-Road Network,Road Kilometerage-Badulla-Class A,cbsl
2011,267,Transport-Road Network,Road Kilometerage-Badulla-Class A,cbsl
2012,267,Transport-Road Network,Road Kilometerage-Badulla-Class A,cbsl
2013,267,Transport-Road Network,Road Kilometerage-Badulla-Class A,cbsl
2014,267,Transport-Road Network,Road Kilometerage-Badulla-Class A,cbsl
2015,267,Transport-Road Network,Road Kilometerage-Badulla-Class A,cbsl
2016,267,Transport-Road Network,Road Kilometerage-Badulla-Class A,cbsl
2017,267,Transport-Road Network,Road Kilometerage-Badulla-Class A,cbsl
2018,267,Transport-Road Network,Road Kilometerage-Badulla-Class A,cbsl
2019,267,Transport-Road Network,Road Kilometerage-Badulla-Class A,cbsl
2020,264,Transport-Road Network,Road Kilometerage-Badulla-Class A,cbsl
2021,264,Transport-Road Network,Road Kilometerage-Badulla-Class A,cbsl
