Date,Value,Category,SubCategory,Source
2005,0,Transport-Road Network,Road Kilometerage-Anuradhapura-Total,cbsl
2006,0,Transport-Road Network,Road Kilometerage-Anuradhapura-Total,cbsl
2007,0,Transport-Road Network,Road Kilometerage-Anuradhapura-Total,cbsl
2008,2229,Transport-Road Network,Road Kilometerage-Anuradhapura-Total,cbsl
2009,2255,Transport-Road Network,Road Kilometerage-Anuradhapura-Total,cbsl
2010,2277,Transport-Road Network,Road Kilometerage-Anuradhapura-Total,cbsl
2011,2277,Transport-Road Network,Road Kilometerage-Anuradhapura-Total,cbsl
2012,2259,Transport-Road Network,Road Kilometerage-Anuradhapura-Total,cbsl
2013,2259,Transport-Road Network,Road Kilometerage-Anuradhapura-Total,cbsl
2014,2259,Transport-Road Network,Road Kilometerage-Anuradhapura-Total,cbsl
2015,2259,Transport-Road Network,Road Kilometerage-Anuradhapura-Total,cbsl
2016,2259,Transport-Road Network,Road Kilometerage-Anuradhapura-Total,cbsl
2017,2259,Transport-Road Network,Road Kilometerage-Anuradhapura-Total,cbsl
2018,2259,Transport-Road Network,Road Kilometerage-Anuradhapura-Total,cbsl
2019,2259,Transport-Road Network,Road Kilometerage-Anuradhapura-Total,cbsl
2020,2258,Transport-Road Network,Road Kilometerage-Anuradhapura-Total,cbsl
2021,2258,Transport-Road Network,Road Kilometerage-Anuradhapura-Total,cbsl
