Date,Value,Category,SubCategory,Source
2008,155,Transport-Road Network,Road Kilometerage-Ampara-Class D,cbsl
2009,155,Transport-Road Network,Road Kilometerage-Ampara-Class D,cbsl
2010,155,Transport-Road Network,Road Kilometerage-Ampara-Class D,cbsl
2011,155,Transport-Road Network,Road Kilometerage-Ampara-Class D,cbsl
2012,155,Transport-Road Network,Road Kilometerage-Ampara-Class D,cbsl
2013,131,Transport-Road Network,Road Kilometerage-Ampara-Class D,cbsl
2014,155,Transport-Road Network,Road Kilometerage-Ampara-Class D,cbsl
2015,120,Transport-Road Network,Road Kilometerage-Ampara-Class D,cbsl
2016,120,Transport-Road Network,Road Kilometerage-Ampara-Class D,cbsl
2017,128,Transport-Road Network,Road Kilometerage-Ampara-Class D,cbsl
2018,128,Transport-Road Network,Road Kilometerage-Ampara-Class D,cbsl
2019,128,Transport-Road Network,Road Kilometerage-Ampara-Class D,cbsl
2020,92,Transport-Road Network,Road Kilometerage-Ampara-Class D,cbsl
2021,153,Transport-Road Network,Road Kilometerage-Ampara-Class D,cbsl
