Date,Value,Category,SubCategory,Source
1999,274269,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2000,306388,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2001,335171,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2002,351965,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2003,375957,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2004,402954,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2005,428433,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2006,471368,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2007,509269,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2008,539834,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2009,566785,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2010,594899,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2011,627289,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2012,663514,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2013,693040,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2014,720471,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2015,753125,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2016,797194,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2017,828918,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2018,848767.0,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2019,866436,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2020,884297.0,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
2021,903808,Industry and Housing-Electricity Sales,Electricity Sales-No. of Consumer Accounts-North Western-Total,cbsl
