Date,Value,Category,SubCategory,Source
2008,417,Transport-Road Network,Road Kilometerage-Kalutara-Class C,cbsl
2009,417,Transport-Road Network,Road Kilometerage-Kalutara-Class C,cbsl
2010,417,Transport-Road Network,Road Kilometerage-Kalutara-Class C,cbsl
2011,417,Transport-Road Network,Road Kilometerage-Kalutara-Class C,cbsl
2012,417,Transport-Road Network,Road Kilometerage-Kalutara-Class C,cbsl
2013,417,Transport-Road Network,Road Kilometerage-Kalutara-Class C,cbsl
2014,417,Transport-Road Network,Road Kilometerage-Kalutara-Class C,cbsl
2015,451,Transport-Road Network,Road Kilometerage-Kalutara-Class C,cbsl
2016,451,Transport-Road Network,Road Kilometerage-Kalutara-Class C,cbsl
2017,451,Transport-Road Network,Road Kilometerage-Kalutara-Class C,cbsl
2018,451,Transport-Road Network,Road Kilometerage-Kalutara-Class C,cbsl
2019,451,Transport-Road Network,Road Kilometerage-Kalutara-Class C,cbsl
2020,451,Transport-Road Network,Road Kilometerage-Kalutara-Class C,cbsl
2021,439,Transport-Road Network,Road Kilometerage-Kalutara-Class C,cbsl
