Date,Value,Category,SubCategory,Source
2008,439,Transport-Road Network,Road Kilometerage-Ratnapura-Class B,cbsl
2009,440,Transport-Road Network,Road Kilometerage-Ratnapura-Class B,cbsl
2010,440,Transport-Road Network,Road Kilometerage-Ratnapura-Class B,cbsl
2011,440,Transport-Road Network,Road Kilometerage-Ratnapura-Class B,cbsl
2012,440,Transport-Road Network,Road Kilometerage-Ratnapura-Class B,cbsl
2013,440,Transport-Road Network,Road Kilometerage-Ratnapura-Class B,cbsl
2014,440,Transport-Road Network,Road Kilometerage-Ratnapura-Class B,cbsl
2015,440,Transport-Road Network,Road Kilometerage-Ratnapura-Class B,cbsl
2016,440,Transport-Road Network,Road Kilometerage-Ratnapura-Class B,cbsl
2017,440,Transport-Road Network,Road Kilometerage-Ratnapura-Class B,cbsl
2018,440,Transport-Road Network,Road Kilometerage-Ratnapura-Class B,cbsl
2019,440,Transport-Road Network,Road Kilometerage-Ratnapura-Class B,cbsl
2020,441,Transport-Road Network,Road Kilometerage-Ratnapura-Class B,cbsl
2021,441,Transport-Road Network,Road Kilometerage-Ratnapura-Class B,cbsl
