Date,Value,Category,SubCategory,Source
2002,10010.5,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Post and Telecommunication,cbsl
2003,12090.3,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Post and Telecommunication,cbsl
2004,15103.1,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Post and Telecommunication,cbsl
2005,20543.4,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Post and Telecommunication,cbsl
2006,24973.0,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Post and Telecommunication,cbsl
2007,30342.73,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Post and Telecommunication,cbsl
2008,37124.0,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Post and Telecommunication,cbsl
2009,41474.6,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Post and Telecommunication,cbsl
2010,46953.4,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Post and Telecommunication,cbsl
2011,53254.22,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Post and Telecommunication,cbsl
2012,57457.5,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Post and Telecommunication,cbsl
2013,64031.57,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Post and Telecommunication,cbsl
2014,69152.1,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Post and Telecommunication,cbsl
2015,72167,National Accounts-GDP at Constant Prices - Base Year 2002,GDP - Constant (2002) Prices - Services - Transport and Communication - Post and Telecommunication,cbsl
