Date,Value,Category,SubCategory,Source
2000,545,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2001,838,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2002,950,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2003,950,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2004,950,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2005,1061,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2006,1009,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2007,1009,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2008,996,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2009,1026,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2010,1026,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2011,1026,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2012,924,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2013,915,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2014,915,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2015,915,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2016,915,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2017,915,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2018,915.0,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2019,915,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2020,915.0,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
2021,915,Transport-Road Network,Road Kilometerage-Southern-Class C,cbsl
