Date,Value,Category,SubCategory,Source
2002,3137,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
2003,3141,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
2004,3141,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
2005,3144,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
2006,3317,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
2007,3371,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
2008,3371,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
2009,3305,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
2010,3777,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
2011,3305,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
2012,4011,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
2013,4011,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
2014,4011,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
2015,4011,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
2016,4011,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
2017,3843,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
2018,3847.0,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
2019,3860,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
2020,3860.0,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
2021,3880,Transport-Road Network,Road Kilometerage-Sabaragamuwa-Total,cbsl
