Date,Value,Category,SubCategory,Source
1999,7223,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2000,8212,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2001,8904,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2002,9415,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2003,10465,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2004,10978,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2005,11754,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2006,15197,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2007,23619,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2008,16890,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2009,17966,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2010,15836,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2011,20212,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2012,20222,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2013,19660,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2014,20299,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2015,21844,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2016,21079,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2017,24016,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2018,22997.0,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2019,22325,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2020,22260.0,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
2021,22572,Transport-Motor Vehicles,Motor Vehicles by Province-Goods Transport Vehicles-Southern,cbsl
