Date,Value,Category,SubCategory,Source
2000,119298,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2001,123322,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2002,173745,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2003,191872,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2004,210495,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2005,230597,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2006,259546,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2007,286763.9619,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2008,310029.4,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2009,329577.733,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2010,888452.2241,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2011,998570.4789,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2012,1078632.539,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2013,1136492.975,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2014,1183675.708,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2015,1244169.332,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2016,1315562.458,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2017,1358710.651,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2018,1386758.413,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2019,1415328.448,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2020,1330931.54,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
2021,1343359.883,NATIONAL ACCOUNTS calendar year (SLRs million),NATIONAL Wholesale and retail trade_ repair of motor vehicles and motorcyclesl Imports of services Statistical discrepancy Changes in inventories,adb
