Date,Value,Category,SubCategory,Source
2002,153441.3,National Accounts-GDP at Current Prices - Base Year 2002,GDP - Current Prices (2002 Series) - Services - Transport and Communication - Transport,cbsl
2003,175398.0,National Accounts-GDP at Current Prices - Base Year 2002,GDP - Current Prices (2002 Series) - Services - Transport and Communication - Transport,cbsl
2004,209796.3,National Accounts-GDP at Current Prices - Base Year 2002,GDP - Current Prices (2002 Series) - Services - Transport and Communication - Transport,cbsl
2005,244104.1,National Accounts-GDP at Current Prices - Base Year 2002,GDP - Current Prices (2002 Series) - Services - Transport and Communication - Transport,cbsl
2006,289237.4,National Accounts-GDP at Current Prices - Base Year 2002,GDP - Current Prices (2002 Series) - Services - Transport and Communication - Transport,cbsl
2007,353401.7,National Accounts-GDP at Current Prices - Base Year 2002,GDP - Current Prices (2002 Series) - Services - Transport and Communication - Transport,cbsl
2008,446677.2,National Accounts-GDP at Current Prices - Base Year 2002,GDP - Current Prices (2002 Series) - Services - Transport and Communication - Transport,cbsl
2009,558206.0,National Accounts-GDP at Current Prices - Base Year 2002,GDP - Current Prices (2002 Series) - Services - Transport and Communication - Transport,cbsl
2010,656468.96,National Accounts-GDP at Current Prices - Base Year 2002,GDP - Current Prices (2002 Series) - Services - Transport and Communication - Transport,cbsl
2011,753941.56,National Accounts-GDP at Current Prices - Base Year 2002,GDP - Current Prices (2002 Series) - Services - Transport and Communication - Transport,cbsl
2012,925764.31,National Accounts-GDP at Current Prices - Base Year 2002,GDP - Current Prices (2002 Series) - Services - Transport and Communication - Transport,cbsl
2013,1098388.4,National Accounts-GDP at Current Prices - Base Year 2002,GDP - Current Prices (2002 Series) - Services - Transport and Communication - Transport,cbsl
2014,1244178.91,National Accounts-GDP at Current Prices - Base Year 2002,GDP - Current Prices (2002 Series) - Services - Transport and Communication - Transport,cbsl
2015,1342243,National Accounts-GDP at Current Prices - Base Year 2002,GDP - Current Prices (2002 Series) - Services - Transport and Communication - Transport,cbsl
