Date,Value,Category,SubCategory,Source
1997,771,Transport-Road Network,Road Network-Class E Roads,cbsl
1998,891,Transport-Road Network,Road Network-Class E Roads,cbsl
1999,1076,Transport-Road Network,Road Network-Class E Roads,cbsl
2000,1735,Transport-Road Network,Road Network-Class E Roads,cbsl
2001,1662,Transport-Road Network,Road Network-Class E Roads,cbsl
2002,1700,Transport-Road Network,Road Network-Class E Roads,cbsl
2003,1913,Transport-Road Network,Road Network-Class E Roads,cbsl
2004,1935,Transport-Road Network,Road Network-Class E Roads,cbsl
2005,1968,Transport-Road Network,Road Network-Class E Roads,cbsl
2006,0,Transport-Road Network,Road Network-Class E Roads,cbsl
2007,0,Transport-Road Network,Road Network-Class E Roads,cbsl
2008,0,Transport-Road Network,Road Network-Class E Roads,cbsl
2009,0,Transport-Road Network,Road Network-Class E Roads,cbsl
2010,0,Transport-Road Network,Road Network-Class E Roads,cbsl
2011,0,Transport-Road Network,Road Network-Class E Roads,cbsl
2012,0,Transport-Road Network,Road Network-Class E Roads,cbsl
2013,0,Transport-Road Network,Road Network-Class E Roads,cbsl
2014,0,Transport-Road Network,Road Network-Class E Roads,cbsl
2015,0,Transport-Road Network,Road Network-Class E Roads,cbsl
2016,0,Transport-Road Network,Road Network-Class E Roads,cbsl
2017,0,Transport-Road Network,Road Network-Class E Roads,cbsl
2018,0,Transport-Road Network,Road Network-Class E Roads,cbsl
2019,0,Transport-Road Network,Road Network-Class E Roads,cbsl
2020,0,Transport-Road Network,Road Network-Class E Roads,cbsl
2021,0,Transport-Road Network,Road Network-Class E Roads,cbsl
2022,0,Transport-Road Network,Road Network-Class E Roads,cbsl
