Date,Value,Category,SubCategory,Source
2008,202,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class B,cbsl
2009,202,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class B,cbsl
2010,230,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class B,cbsl
2011,230,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class B,cbsl
2012,230,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class B,cbsl
2013,230,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class B,cbsl
2014,230,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class B,cbsl
2015,230,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class B,cbsl
2016,230,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class B,cbsl
2017,230,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class B,cbsl
2018,230,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class B,cbsl
2019,230,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class B,cbsl
2020,235,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class B,cbsl
2021,235,Transport-Road Network,Road Kilometerage-Polonnaruwa-Class B,cbsl
