Date,Value,Category,SubCategory,Source
2008,309,Transport-Road Network,Road Kilometerage-Matara-Class C,cbsl
2009,300,Transport-Road Network,Road Kilometerage-Matara-Class C,cbsl
2010,300,Transport-Road Network,Road Kilometerage-Matara-Class C,cbsl
2011,300,Transport-Road Network,Road Kilometerage-Matara-Class C,cbsl
2012,296,Transport-Road Network,Road Kilometerage-Matara-Class C,cbsl
2013,288,Transport-Road Network,Road Kilometerage-Matara-Class C,cbsl
2014,288,Transport-Road Network,Road Kilometerage-Matara-Class C,cbsl
2015,288,Transport-Road Network,Road Kilometerage-Matara-Class C,cbsl
2016,288,Transport-Road Network,Road Kilometerage-Matara-Class C,cbsl
2017,288,Transport-Road Network,Road Kilometerage-Matara-Class C,cbsl
2018,288,Transport-Road Network,Road Kilometerage-Matara-Class C,cbsl
2019,288,Transport-Road Network,Road Kilometerage-Matara-Class C,cbsl
2020,288,Transport-Road Network,Road Kilometerage-Matara-Class C,cbsl
2021,288,Transport-Road Network,Road Kilometerage-Matara-Class C,cbsl
