Date,Value,Category,SubCategory,Source
2008,0,Transport-Road Network,Road Kilometerage-Galle-Expressways,cbsl
2009,0,Transport-Road Network,Road Kilometerage-Galle-Expressways,cbsl
2010,0,Transport-Road Network,Road Kilometerage-Galle-Expressways,cbsl
2011,42,Transport-Road Network,Road Kilometerage-Galle-Expressways,cbsl
2012,42,Transport-Road Network,Road Kilometerage-Galle-Expressways,cbsl
2013,42,Transport-Road Network,Road Kilometerage-Galle-Expressways,cbsl
2014,60,Transport-Road Network,Road Kilometerage-Galle-Expressways,cbsl
2015,60,Transport-Road Network,Road Kilometerage-Galle-Expressways,cbsl
2016,60,Transport-Road Network,Road Kilometerage-Galle-Expressways,cbsl
2017,60,Transport-Road Network,Road Kilometerage-Galle-Expressways,cbsl
2018,60,Transport-Road Network,Road Kilometerage-Galle-Expressways,cbsl
2019,60,Transport-Road Network,Road Kilometerage-Galle-Expressways,cbsl
2020,60,Transport-Road Network,Road Kilometerage-Galle-Expressways,cbsl
2021,60,Transport-Road Network,Road Kilometerage-Galle-Expressways,cbsl
