Date,Value,Category,SubCategory,Source
2000,803,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2001,802,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2002,841,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2003,841,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2004,845,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2005,924,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2006,845,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2007,845,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2008,924,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2009,924,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2010,954,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2011,954,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2012,954,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2013,954,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2014,954,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2015,874,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2016,874,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2017,874,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2018,874.0,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2019,874,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2020,874.0,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
2021,864,Transport-Road Network,Road Kilometerage-Western-Class D,cbsl
