Date,Value,Category,SubCategory,Source
2000,683,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2001,613,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2002,613,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2003,1067,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2004,1067,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2005,1067,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2006,1251,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2007,1261,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2008,1260,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2009,1282,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2010,1282,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2011,1230,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2012,1211,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2013,1211,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2014,1211,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2015,1211,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2016,1211,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2017,1227,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2018,1227.0,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2019,1227,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2020,1227.0,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
2021,1227,Transport-Road Network,Road Kilometerage-North Central-Class C,cbsl
