Date,Value,Category,SubCategory,Source
2000,1003,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2001,1003,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2002,1003,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2003,1003,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2004,1003,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2005,1003,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2006,376,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2007,376,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2008,376,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2009,376,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2010,376,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2011,376,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2012,376,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2013,376,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2014,263,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2015,263,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2016,263,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2017,273,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2018,273.0,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2019,276,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2020,243.0,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
2021,297,Transport-Road Network,Road Kilometerage-Eastern-Class D,cbsl
