Date,Value,Category,SubCategory,Source
2008,264,Transport-Road Network,Road Kilometerage-Hambantota-Class D,cbsl
2009,283,Transport-Road Network,Road Kilometerage-Hambantota-Class D,cbsl
2010,283,Transport-Road Network,Road Kilometerage-Hambantota-Class D,cbsl
2011,283,Transport-Road Network,Road Kilometerage-Hambantota-Class D,cbsl
2012,200,Transport-Road Network,Road Kilometerage-Hambantota-Class D,cbsl
2013,200,Transport-Road Network,Road Kilometerage-Hambantota-Class D,cbsl
2014,200,Transport-Road Network,Road Kilometerage-Hambantota-Class D,cbsl
2015,200,Transport-Road Network,Road Kilometerage-Hambantota-Class D,cbsl
2016,200,Transport-Road Network,Road Kilometerage-Hambantota-Class D,cbsl
2017,200,Transport-Road Network,Road Kilometerage-Hambantota-Class D,cbsl
2018,200,Transport-Road Network,Road Kilometerage-Hambantota-Class D,cbsl
2019,200,Transport-Road Network,Road Kilometerage-Hambantota-Class D,cbsl
2020,200,Transport-Road Network,Road Kilometerage-Hambantota-Class D,cbsl
2021,200,Transport-Road Network,Road Kilometerage-Hambantota-Class D,cbsl
