Date,Value,Category,SubCategory,Source
2008,0,Transport-Road Network,Road Kilometerage-Matara-Expressways,cbsl
2009,0,Transport-Road Network,Road Kilometerage-Matara-Expressways,cbsl
2010,0,Transport-Road Network,Road Kilometerage-Matara-Expressways,cbsl
2011,0,Transport-Road Network,Road Kilometerage-Matara-Expressways,cbsl
2012,0,Transport-Road Network,Road Kilometerage-Matara-Expressways,cbsl
2013,0,Transport-Road Network,Road Kilometerage-Matara-Expressways,cbsl
2014,11,Transport-Road Network,Road Kilometerage-Matara-Expressways,cbsl
2015,11,Transport-Road Network,Road Kilometerage-Matara-Expressways,cbsl
2016,11,Transport-Road Network,Road Kilometerage-Matara-Expressways,cbsl
2017,11,Transport-Road Network,Road Kilometerage-Matara-Expressways,cbsl
2018,11,Transport-Road Network,Road Kilometerage-Matara-Expressways,cbsl
2019,11,Transport-Road Network,Road Kilometerage-Matara-Expressways,cbsl
2020,30,Transport-Road Network,Road Kilometerage-Matara-Expressways,cbsl
2021,30,Transport-Road Network,Road Kilometerage-Matara-Expressways,cbsl
