Date,Value,Category,SubCategory,Source
2005,0,Transport-Road Network,Road Kilometerage-Batticaloa-Total,cbsl
2006,0,Transport-Road Network,Road Kilometerage-Batticaloa-Total,cbsl
2007,0,Transport-Road Network,Road Kilometerage-Batticaloa-Total,cbsl
2008,652,Transport-Road Network,Road Kilometerage-Batticaloa-Total,cbsl
2009,652,Transport-Road Network,Road Kilometerage-Batticaloa-Total,cbsl
2010,652,Transport-Road Network,Road Kilometerage-Batticaloa-Total,cbsl
2011,652,Transport-Road Network,Road Kilometerage-Batticaloa-Total,cbsl
2012,652,Transport-Road Network,Road Kilometerage-Batticaloa-Total,cbsl
2013,678,Transport-Road Network,Road Kilometerage-Batticaloa-Total,cbsl
2014,652,Transport-Road Network,Road Kilometerage-Batticaloa-Total,cbsl
2015,623,Transport-Road Network,Road Kilometerage-Batticaloa-Total,cbsl
2016,623,Transport-Road Network,Road Kilometerage-Batticaloa-Total,cbsl
2017,624,Transport-Road Network,Road Kilometerage-Batticaloa-Total,cbsl
2018,624,Transport-Road Network,Road Kilometerage-Batticaloa-Total,cbsl
2019,666,Transport-Road Network,Road Kilometerage-Batticaloa-Total,cbsl
2020,631,Transport-Road Network,Road Kilometerage-Batticaloa-Total,cbsl
2021,662,Transport-Road Network,Road Kilometerage-Batticaloa-Total,cbsl
