date,adm_level,adm_id,PCODE,n_pixels,vim,vim_avg,viq
2002-07-01,1,2736,LK2,185.0,0.7516567,0.7655189,98.30021
2002-07-11,1,2736,LK2,185.0,0.74773836,0.7614254,98.31321
2002-07-21,1,2736,LK2,185.0,0.7425859,0.7579958,98.09283
2002-08-01,1,2736,LK2,185.0,0.73706484,0.7551157,97.75798
2002-08-11,1,2736,LK2,185.0,0.732034,0.75329727,97.353004
2002-08-21,1,2736,LK2,185.0,0.72861403,0.7527876,96.9888
2002-09-01,1,2736,LK2,185.0,0.7276859,0.75386834,96.74294
2002-09-11,1,2736,LK2,185.0,0.729187,0.75662,96.59902
2002-09-21,1,2736,LK2,185.0,0.7343551,0.7613088,96.67775
2002-10-01,1,2736,LK2,185.0,0.74361944,0.76787215,97.03466
2002-10-11,1,2736,LK2,185.0,0.7558535,0.775702,97.596176
2002-10-21,1,2736,LK2,185.0,0.7693865,0.78403586,98.24355
2002-11-01,1,2736,LK2,185.0,0.7814054,0.79125583,98.82909
2002-11-11,1,2736,LK2,185.0,0.7907892,0.7965058,99.324684
2002-11-21,1,2736,LK2,185.0,0.79819566,0.80032986,99.749016
2002-12-01,1,2736,LK2,185.0,0.80407995,0.8030383,100.122116
2002-12-11,1,2736,LK2,185.0,0.8084881,0.8048452,100.42614
2002-12-21,1,2736,LK2,185.0,0.8106486,0.80555373,100.59551
2003-01-01,1,2736,LK2,185.0,0.8096373,0.8043291,100.62133
2003-01-11,1,2736,LK2,185.0,0.8066508,0.8013741,100.6198
2003-01-21,1,2736,LK2,185.0,0.80227023,0.7971482,100.60463
2003-02-01,1,2736,LK2,185.0,0.7965373,0.79188514,100.55258
2003-02-11,1,2736,LK2,185.0,0.79031295,0.78615755,100.49696
2003-02-21,1,2736,LK2,185.0,0.7849221,0.7807869,100.49775
2003-03-01,1,2736,LK2,185.0,0.7803243,0.7758186,100.54561
2003-03-11,1,2736,LK2,185.0,0.7769849,0.7717265,100.6399
2003-03-21,1,2736,LK2,185.0,0.77592,0.76977557,100.74953
2003-04-01,1,2736,LK2,185.0,0.77733403,0.7704016,100.845
2003-04-11,1,2736,LK2,185.0,0.7802659,0.7726975,100.919975
2003-04-21,1,2736,LK2,185.0,0.78264433,0.7752832,100.891945
2003-05-01,1,2736,LK2,185.0,0.78197676,0.7770671,100.59361
2003-05-11,1,2736,LK2,185.0,0.7775405,0.77763164,99.98899
2003-05-21,1,2736,LK2,185.0,0.7720021,0.77704674,99.390045
2003-06-01,1,2736,LK2,185.0,0.7681497,0.7753654,99.125755
2003-06-11,1,2736,LK2,185.0,0.7666205,0.7729139,99.235245
2003-06-21,1,2736,LK2,185.0,0.766087,0.76980674,99.546265
2003-07-01,1,2736,LK2,185.0,0.7651762,0.7655189,99.95798
2003-07-11,1,2736,LK2,185.0,0.76315784,0.7614254,100.2135
2003-07-21,1,2736,LK2,185.0,0.75957674,0.7579958,100.195656
2003-08-01,1,2736,LK2,185.0,0.75493026,0.7551157,99.97697
2003-08-11,1,2736,LK2,185.0,0.75045943,0.75329727,99.64673
2003-08-21,1,2736,LK2,185.0,0.74599457,0.7527876,99.153824
2003-09-01,1,2736,LK2,185.0,0.74281514,0.75386834,98.625
2003-09-11,1,2736,LK2,185.0,0.74324214,0.75662,98.34149
2003-09-21,1,2736,LK2,185.0,0.74801564,0.7613088,98.36152
2003-10-01,1,2736,LK2,185.0,0.7563908,0.76787215,98.59619
2003-10-11,1,2736,LK2,185.0,0.7659248,0.775702,98.8159
2003-10-21,1,2736,LK2,185.0,0.7753616,0.78403586,98.95996
2003-11-01,1,2736,LK2,185.0,0.7835767,0.79125583,99.08718
2003-11-11,1,2736,LK2,185.0,0.7891162,0.7965058,99.127045
2003-11-21,1,2736,LK2,185.0,0.7924324,0.80032986,99.07124
2003-12-01,1,2736,LK2,185.0,0.7942513,0.8030383,98.969925
2003-12-11,1,2736,LK2,185.0,0.7947648,0.8048452,98.820786
2003-12-21,1,2736,LK2,185.0,0.7936486,0.80555373,98.60849
2004-01-01,1,2736,LK2,185.0,0.790307,0.8043291,98.3587
2004-01-11,1,2736,LK2,185.0,0.78568214,0.8013741,98.15689
2004-01-21,1,2736,LK2,185.0,0.78017783,0.7971482,97.99676
2004-02-01,1,2736,LK2,185.0,0.77337134,0.79188514,97.8009
2004-02-11,1,2736,LK2,185.0,0.76566863,0.78615755,97.54963
2004-02-21,1,2736,LK2,185.0,0.7584681,0.7807869,97.31354
2004-03-01,1,2736,LK2,185.0,0.75282705,0.7758186,97.21591
2004-03-11,1,2736,LK2,185.0,0.7497751,0.7717265,97.32862
2004-03-21,1,2736,LK2,185.0,0.75091076,0.76977557,97.698784
2004-04-01,1,2736,LK2,185.0,0.7558816,0.7704016,98.23015
2004-04-11,1,2736,LK2,185.0,0.762566,0.7726975,98.7685
2004-04-21,1,2736,LK2,185.0,0.76940864,0.7752832,99.28817
2004-05-01,1,2736,LK2,185.0,0.77497673,0.7770671,99.747246
2004-05-11,1,2736,LK2,185.0,0.778067,0.77763164,100.052605
2004-05-21,1,2736,LK2,185.0,0.77829623,0.77704674,100.151085
2004-06-01,1,2736,LK2,185.0,0.7757292,0.7753654,100.044075
2004-06-11,1,2736,LK2,185.0,0.7712368,0.7729139,99.796196
2004-06-21,1,2736,LK2,185.0,0.76599187,0.76980674,99.53467
2004-07-01,1,2736,LK2,185.0,0.76036,0.7655189,99.36741
2004-07-11,1,2736,LK2,185.0,0.75366914,0.7614254,99.04413
2004-07-21,1,2736,LK2,185.0,0.74544156,0.7579958,98.44626
2004-08-01,1,2736,LK2,185.0,0.7376632,0.7551157,97.8323
2004-08-11,1,2736,LK2,185.0,0.73191565,0.75329727,97.33827
2004-08-21,1,2736,LK2,185.0,0.7296924,0.7527876,97.12313
2004-09-01,1,2736,LK2,185.0,0.7331276,0.75386834,97.41988
2004-09-11,1,2736,LK2,185.0,0.7420454,0.75662,98.19313
2004-09-21,1,2736,LK2,185.0,0.7548378,0.7613088,99.2024
2004-10-01,1,2736,LK2,185.0,0.76724,0.76787215,99.92271
2004-10-11,1,2736,LK2,185.0,0.77722645,0.775702,100.18463
2004-10-21,1,2736,LK2,185.0,0.7849535,0.78403586,100.110016
2004-11-01,1,2736,LK2,185.0,0.79057515,0.79125583,99.91909
2004-11-11,1,2736,LK2,185.0,0.7946892,0.7965058,99.7854
2004-11-21,1,2736,LK2,185.0,0.79810053,0.80032986,99.73783
2004-12-01,1,2736,LK2,185.0,0.8010308,0.8030383,99.76467
2004-12-11,1,2736,LK2,185.0,0.80319786,0.8048452,99.80728
2004-12-21,1,2736,LK2,185.0,0.8044589,0.80555373,99.87205
2005-01-01,1,2736,LK2,185.0,0.80461836,0.8043291,100.03386
2005-01-11,1,2736,LK2,185.0,0.803307,0.8013741,100.22704
2005-01-21,1,2736,LK2,185.0,0.7999676,0.7971482,100.33281
2005-02-01,1,2736,LK2,185.0,0.79500484,0.79188514,100.37056
2005-02-11,1,2736,LK2,185.0,0.7892956,0.78615755,100.3753
2005-02-21,1,2736,LK2,185.0,0.78366107,0.7807869,100.34597
2005-03-01,1,2736,LK2,185.0,0.7778724,0.7758186,100.2487
2005-03-11,1,2736,LK2,185.0,0.7730973,0.7717265,100.16681
2005-03-21,1,2736,LK2,185.0,0.77131456,0.76977557,100.187744
2005-04-01,1,2736,LK2,185.0,0.77289677,0.7704016,100.30415
2005-04-11,1,2736,LK2,185.0,0.776247,0.7726975,100.43146
2005-04-21,1,2736,LK2,185.0,0.7792621,0.7752832,100.48213
2005-05-01,1,2736,LK2,185.0,0.7804551,0.7770671,100.40963
2005-05-11,1,2736,LK2,185.0,0.77992916,0.77763164,100.2776
2005-05-21,1,2736,LK2,185.0,0.77837026,0.77704674,100.16003
2005-06-01,1,2736,LK2,185.0,0.77615404,0.7753654,100.09556
2005-06-11,1,2736,LK2,185.0,0.77291673,0.7729139,100.00036
2005-06-21,1,2736,LK2,185.0,0.7686005,0.76980674,99.85287
2005-07-01,1,2736,LK2,185.0,0.7637513,0.7655189,99.783264
2005-07-11,1,2736,LK2,185.0,0.7583254,0.7614254,99.61796
2005-07-21,1,2736,LK2,185.0,0.7515216,0.7579958,99.19874
2005-08-01,1,2736,LK2,185.0,0.7441984,0.7551157,98.644005
2005-08-11,1,2736,LK2,185.0,0.7381643,0.75329727,98.11615
2005-08-21,1,2736,LK2,185.0,0.73431075,0.7527876,97.69842
2005-09-01,1,2736,LK2,185.0,0.7333908,0.75386834,97.45262
2005-09-11,1,2736,LK2,185.0,0.7352243,0.75662,97.34749
2005-09-21,1,2736,LK2,185.0,0.7404751,0.7613088,97.43209
2005-10-01,1,2736,LK2,185.0,0.74971783,0.76787215,97.7803
2005-10-11,1,2736,LK2,185.0,0.7622929,0.775702,98.376045
2005-10-21,1,2736,LK2,185.0,0.77622,0.78403586,99.06288
2005-11-01,1,2736,LK2,185.0,0.7874567,0.79125583,99.5484
2005-11-11,1,2736,LK2,185.0,0.79455894,0.7965058,99.77001
2005-11-21,1,2736,LK2,185.0,0.79916596,0.80032986,99.86313
2005-12-01,1,2736,LK2,185.0,0.80205244,0.8030383,99.88443
2005-12-11,1,2736,LK2,185.0,0.803813,0.8048452,99.87924
2005-12-21,1,2736,LK2,185.0,0.80415726,0.80555373,99.83677
2006-01-01,1,2736,LK2,185.0,0.80262756,0.8043291,99.800835
2006-01-11,1,2736,LK2,185.0,0.79987836,0.8013741,99.82432
2006-01-21,1,2736,LK2,185.0,0.7968232,0.7971482,99.96164
2006-02-01,1,2736,LK2,185.0,0.79350215,0.79188514,100.19207
2006-02-11,1,2736,LK2,185.0,0.7900956,0.78615755,100.47097
2006-02-21,1,2736,LK2,185.0,0.7866259,0.7807869,100.702835
2006-03-01,1,2736,LK2,185.0,0.7829519,0.7758186,100.8638
2006-03-11,1,2736,LK2,185.0,0.7787627,0.7717265,100.856255
2006-03-21,1,2736,LK2,185.0,0.77483296,0.76977557,100.61693
2006-04-01,1,2736,LK2,185.0,0.77215785,0.7704016,100.21407
2006-04-11,1,2736,LK2,185.0,0.7707822,0.7726975,99.767204
2006-04-21,1,2736,LK2,185.0,0.770234,0.7752832,99.38818
2006-05-01,1,2736,LK2,185.0,0.77047944,0.7770671,99.20348
2006-05-11,1,2736,LK2,185.0,0.7711643,0.77763164,99.21857
2006-05-21,1,2736,LK2,185.0,0.771213,0.77704674,99.294624
2006-06-01,1,2736,LK2,185.0,0.7696908,0.7753654,99.31247
2006-06-11,1,2736,LK2,185.0,0.76719624,0.7729139,99.30519
2006-06-21,1,2736,LK2,185.0,0.7643016,0.76980674,99.32848
2006-07-01,1,2736,LK2,185.0,0.76156217,0.7655189,99.51482
2006-07-11,1,2736,LK2,185.0,0.7592892,0.7614254,99.73674
2006-07-21,1,2736,LK2,185.0,0.7583076,0.7579958,100.03859
2006-08-01,1,2736,LK2,185.0,0.75916916,0.7551157,100.50347
2006-08-11,1,2736,LK2,185.0,0.76043135,0.75329727,100.8881
2006-08-21,1,2736,LK2,185.0,0.7618514,0.7527876,101.12903
2006-09-01,1,2736,LK2,185.0,0.7641681,0.75386834,101.28127
2006-09-11,1,2736,LK2,185.0,0.7667762,0.75662,101.2591
2006-09-21,1,2736,LK2,185.0,0.7690389,0.7613088,100.95279
2006-10-01,1,2736,LK2,185.0,0.7729454,0.76787215,100.62029
2006-10-11,1,2736,LK2,185.0,0.77877784,0.775702,100.37252
2006-10-21,1,2736,LK2,185.0,0.78552866,0.78403586,100.17898
2006-11-01,1,2736,LK2,185.0,0.7911551,0.79125583,99.98802
2006-11-11,1,2736,LK2,185.0,0.7950086,0.7965058,99.82312
2006-11-21,1,2736,LK2,185.0,0.79786265,0.80032986,99.709854
2006-12-01,1,2736,LK2,185.0,0.7999913,0.8030383,99.64282
2006-12-11,1,2736,LK2,185.0,0.80117023,0.8048452,99.5701
2006-12-21,1,2736,LK2,185.0,0.80150914,0.80555373,99.52727
2007-01-01,1,2736,LK2,185.0,0.80036914,0.8043291,99.53648
2007-01-11,1,2736,LK2,185.0,0.7978632,0.8013741,99.58764
2007-01-21,1,2736,LK2,185.0,0.7940178,0.7971482,99.63047
2007-02-01,1,2736,LK2,185.0,0.78830755,0.79188514,99.57506
2007-02-11,1,2736,LK2,185.0,0.78120756,0.78615755,99.408005
2007-02-21,1,2736,LK2,185.0,0.77414215,0.7807869,99.20019
2007-03-01,1,2736,LK2,185.0,0.76733834,0.7758186,98.97312
2007-03-11,1,2736,LK2,185.0,0.7613632,0.7717265,98.73884
2007-03-21,1,2736,LK2,185.0,0.75793946,0.76977557,98.556175
2007-04-01,1,2736,LK2,185.0,0.75813514,0.7704016,98.50483
2007-04-11,1,2736,LK2,185.0,0.7617113,0.7726975,98.66463
2007-04-21,1,2736,LK2,185.0,0.7665514,0.7752832,98.941956
2007-05-01,1,2736,LK2,185.0,0.77052,0.7770671,99.20838
2007-05-11,1,2736,LK2,185.0,0.77308536,0.77763164,99.45069
2007-05-21,1,2736,LK2,185.0,0.7739908,0.77704674,99.6305
2007-06-01,1,2736,LK2,185.0,0.77270216,0.7753654,99.677315
2007-06-11,1,2736,LK2,185.0,0.7704054,0.7729139,99.69518
2007-06-21,1,2736,LK2,185.0,0.7675135,0.76980674,99.720276
2007-07-01,1,2736,LK2,185.0,0.7645459,0.7655189,99.88069
2007-07-11,1,2736,LK2,185.0,0.76268804,0.7614254,100.15562
2007-07-21,1,2736,LK2,185.0,0.76132643,0.7579958,100.41222
2007-08-01,1,2736,LK2,185.0,0.760167,0.7551157,100.627396
2007-08-11,1,2736,LK2,185.0,0.7596151,0.75329727,100.7865
2007-08-21,1,2736,LK2,185.0,0.76032704,0.7527876,100.939156
2007-09-01,1,2736,LK2,185.0,0.76305616,0.75386834,101.14295
2007-09-11,1,2736,LK2,185.0,0.7675692,0.75662,101.357414
2007-09-21,1,2736,LK2,185.0,0.7728357,0.7613088,101.420784
2007-10-01,1,2736,LK2,185.0,0.77808,0.76787215,101.2481
2007-10-11,1,2736,LK2,185.0,0.78377134,0.775702,100.977264
2007-10-21,1,2736,LK2,185.0,0.78959185,0.78403586,100.66615
2007-11-01,1,2736,LK2,185.0,0.79359454,0.79125583,100.278
2007-11-11,1,2736,LK2,185.0,0.79537886,0.7965058,99.86687
2007-11-21,1,2736,LK2,185.0,0.7964686,0.80032986,99.54591
2007-12-01,1,2736,LK2,185.0,0.7977054,0.8030383,99.37484
2007-12-11,1,2736,LK2,185.0,0.7990497,0.8048452,99.32203
2007-12-21,1,2736,LK2,185.0,0.7999643,0.80555373,99.34669
2008-01-01,1,2736,LK2,185.0,0.79985297,0.8043291,99.47606
2008-01-11,1,2736,LK2,185.0,0.799027,0.8013741,99.72433
2008-01-21,1,2736,LK2,185.0,0.79743135,0.7971482,100.03342
2008-02-01,1,2736,LK2,185.0,0.7951589,0.79188514,100.38887
2008-02-11,1,2736,LK2,185.0,0.7927773,0.78615755,100.79168
2008-02-21,1,2736,LK2,185.0,0.79062057,0.7807869,101.183655
2008-03-01,1,2736,LK2,185.0,0.7888259,0.7758186,101.57509
2008-03-11,1,2736,LK2,185.0,0.7869416,0.7717265,101.85159
2008-03-21,1,2736,LK2,185.0,0.7843773,0.76977557,101.78119
2008-04-01,1,2736,LK2,185.0,0.78133404,0.7704016,101.332565
2008-04-11,1,2736,LK2,185.0,0.77732867,0.7726975,100.56293
2008-04-21,1,2736,LK2,185.0,0.7726113,0.7752832,99.67625
2008-05-01,1,2736,LK2,185.0,0.76846373,0.7770671,98.95977
2008-05-11,1,2736,LK2,185.0,0.76588213,0.77763164,98.580345
2008-05-21,1,2736,LK2,185.0,0.7648329,0.77704674,98.5232
2008-06-01,1,2736,LK2,185.0,0.7642519,0.7753654,98.6535
2008-06-11,1,2736,LK2,185.0,0.7631697,0.7729139,98.8159
2008-06-21,1,2736,LK2,185.0,0.7610211,0.76980674,98.92833
2008-07-01,1,2736,LK2,185.0,0.7585508,0.7655189,99.14557
2008-07-11,1,2736,LK2,185.0,0.75643134,0.7614254,99.38454
2008-07-21,1,2736,LK2,185.0,0.75445026,0.7579958,99.561195
2008-08-01,1,2736,LK2,185.0,0.75243133,0.7551157,99.66658
2008-08-11,1,2736,LK2,185.0,0.7514562,0.75329727,99.77081
2008-08-21,1,2736,LK2,185.0,0.7524951,0.7527876,99.96357
2008-09-01,1,2736,LK2,185.0,0.75486,0.75386834,100.12336
2008-09-11,1,2736,LK2,185.0,0.7572794,0.75662,100.08176
2008-09-21,1,2736,LK2,185.0,0.7612951,0.7613088,99.99831
2008-10-01,1,2736,LK2,185.0,0.7676767,0.76787215,99.97611
2008-10-11,1,2736,LK2,185.0,0.77549785,0.775702,99.97528
2008-10-21,1,2736,LK2,185.0,0.7826865,0.78403586,99.83821
2008-11-01,1,2736,LK2,185.0,0.78840375,0.79125583,99.660965
2008-11-11,1,2736,LK2,185.0,0.79285026,0.7965058,99.56816
2008-11-21,1,2736,LK2,185.0,0.79602104,0.80032986,99.493286
2008-12-01,1,2736,LK2,185.0,0.7973276,0.8030383,99.330536
2008-12-11,1,2736,LK2,185.0,0.79689837,0.8048452,99.07037
2008-12-21,1,2736,LK2,185.0,0.79498535,0.80555373,98.76473
2009-01-01,1,2736,LK2,185.0,0.7907973,0.8043291,98.416084
2009-01-11,1,2736,LK2,185.0,0.7846248,0.8013741,98.032684
2009-01-21,1,2736,LK2,185.0,0.7766994,0.7971482,97.58615
2009-02-01,1,2736,LK2,185.0,0.7678627,0.79188514,97.14659
2009-02-11,1,2736,LK2,185.0,0.7597119,0.78615755,96.837234
2009-02-21,1,2736,LK2,185.0,0.7539357,0.7807869,96.76798
2009-03-01,1,2736,LK2,185.0,0.7511119,0.7758186,97.008224
2009-03-11,1,2736,LK2,185.0,0.7517865,0.7717265,97.573395
2009-03-21,1,2736,LK2,185.0,0.75565404,0.76977557,98.27739
2009-04-01,1,2736,LK2,185.0,0.7606854,0.7704016,98.81568
2009-04-11,1,2736,LK2,185.0,0.7648421,0.7726975,99.04517
2009-04-21,1,2736,LK2,185.0,0.767807,0.7752832,99.09411
2009-05-01,1,2736,LK2,185.0,0.769766,0.7770671,99.11722
2009-05-11,1,2736,LK2,185.0,0.77091295,0.77763164,99.18821
2009-05-21,1,2736,LK2,185.0,0.77106917,0.77704674,99.27724
2009-06-01,1,2736,LK2,185.0,0.7691367,0.7753654,99.245346
2009-06-11,1,2736,LK2,185.0,0.7651335,0.7729139,99.054535
2009-06-21,1,2736,LK2,185.0,0.7591232,0.76980674,98.69683
2009-07-01,1,2736,LK2,185.0,0.7522616,0.7655189,98.374374
2009-07-11,1,2736,LK2,185.0,0.7465843,0.7614254,98.17099
2009-07-21,1,2736,LK2,185.0,0.7436535,0.7579958,98.22495
2009-08-01,1,2736,LK2,185.0,0.744187,0.7551157,98.64259
2009-08-11,1,2736,LK2,185.0,0.7475962,0.75329727,99.2903
2009-08-21,1,2736,LK2,185.0,0.7524584,0.7527876,99.95899
2009-09-01,1,2736,LK2,185.0,0.7565805,0.75386834,100.33739
2009-09-11,1,2736,LK2,185.0,0.7598329,0.75662,100.39832
2009-09-21,1,2736,LK2,185.0,0.76358485,0.7613088,100.28053
2009-10-01,1,2736,LK2,185.0,0.7684729,0.76787215,100.073456
2009-10-11,1,2736,LK2,185.0,0.7746086,0.775702,99.867584
2009-10-21,1,2736,LK2,185.0,0.78193027,0.78403586,99.747536
2009-11-01,1,2736,LK2,185.0,0.7894086,0.79125583,99.78042
2009-11-11,1,2736,LK2,185.0,0.79570323,0.7965058,99.90518
2009-11-21,1,2736,LK2,185.0,0.80066484,0.80032986,100.03938
2009-12-01,1,2736,LK2,185.0,0.80446213,0.8030383,100.166916
2009-12-11,1,2736,LK2,185.0,0.8074951,0.8048452,100.30998
2009-12-21,1,2736,LK2,185.0,0.8096654,0.80555373,100.48059
2010-01-01,1,2736,LK2,185.0,0.8104475,0.8043291,100.71617
2010-01-11,1,2736,LK2,185.0,0.8091037,0.8013741,100.90791
2010-01-21,1,2736,LK2,185.0,0.80544806,0.7971482,100.97974
2010-02-01,1,2736,LK2,185.0,0.7997232,0.79188514,100.931015
2010-02-11,1,2736,LK2,185.0,0.79162866,0.78615755,100.65431
2010-02-21,1,2736,LK2,185.0,0.78263676,0.7807869,100.22266
2010-03-01,1,2736,LK2,185.0,0.773567,0.7758186,99.727356
2010-03-11,1,2736,LK2,185.0,0.7660794,0.7717265,99.312775
2010-03-21,1,2736,LK2,185.0,0.76349455,0.76977557,99.23381
2010-04-01,1,2736,LK2,185.0,0.76640594,0.7704016,99.51297
2010-04-11,1,2736,LK2,185.0,0.77270323,0.7726975,100.0007
2010-04-21,1,2736,LK2,185.0,0.77937675,0.7752832,100.49602
2010-05-01,1,2736,LK2,185.0,0.78360593,0.7770671,100.790596
2010-05-11,1,2736,LK2,185.0,0.78530157,0.77763164,100.926735
2010-05-21,1,2736,LK2,185.0,0.78548867,0.77704674,101.02073
2010-06-01,1,2736,LK2,185.0,0.7855324,0.7753654,101.23181
2010-06-11,1,2736,LK2,185.0,0.7862984,0.7729139,101.62648
2010-06-21,1,2736,LK2,185.0,0.78729403,0.76980674,102.133095
2010-07-01,1,2736,LK2,185.0,0.7874951,0.7655189,102.69475
2010-07-11,1,2736,LK2,185.0,0.78629893,0.7614254,103.06541
2010-07-21,1,2736,LK2,185.0,0.78383994,0.7579958,103.19856
2010-08-01,1,2736,LK2,185.0,0.7810859,0.7551157,103.22565
2010-08-11,1,2736,LK2,185.0,0.7792686,0.75329727,103.2331
2010-08-21,1,2736,LK2,185.0,0.77874756,0.7527876,103.233734
2010-09-01,1,2736,LK2,185.0,0.7787935,0.75386834,103.100655
2010-09-11,1,2736,LK2,185.0,0.77963513,0.75662,102.85329
2010-09-21,1,2736,LK2,185.0,0.7819281,0.7613088,102.54148
2010-10-01,1,2736,LK2,185.0,0.7847805,0.76787215,102.06735
2010-10-11,1,2736,LK2,185.0,0.786734,0.775702,101.336075
2010-10-21,1,2736,LK2,185.0,0.78805894,0.78403586,100.48235
2010-11-01,1,2736,LK2,185.0,0.789447,0.79125583,99.78499
2010-11-11,1,2736,LK2,185.0,0.79092646,0.7965058,99.34089
2010-11-21,1,2736,LK2,185.0,0.79243726,0.80032986,99.07182
2010-12-01,1,2736,LK2,185.0,0.79424864,0.8030383,98.96961
2010-12-11,1,2736,LK2,185.0,0.79632974,0.8048452,99.00384
2010-12-21,1,2736,LK2,185.0,0.79842484,0.80555373,99.16675
2011-01-01,1,2736,LK2,185.0,0.7995005,0.8043291,99.434814
2011-01-11,1,2736,LK2,185.0,0.7986746,0.8013741,99.68293
2011-01-21,1,2736,LK2,185.0,0.7964713,0.7971482,99.92009
2011-02-01,1,2736,LK2,185.0,0.7928491,0.79188514,100.11451
2011-02-11,1,2736,LK2,185.0,0.7878962,0.78615755,100.20794
2011-02-21,1,2736,LK2,185.0,0.7821935,0.7807869,100.16931
2011-03-01,1,2736,LK2,185.0,0.7754551,0.7758186,99.955986
2011-03-11,1,2736,LK2,185.0,0.7688919,0.7717265,99.65503
2011-03-21,1,2736,LK2,185.0,0.76457727,0.76977557,99.36589
2011-04-01,1,2736,LK2,185.0,0.763587,0.7704016,99.169365
2011-04-11,1,2736,LK2,185.0,0.7651076,0.7726975,99.07744
2011-04-21,1,2736,LK2,185.0,0.7673875,0.7752832,99.04328
2011-05-01,1,2736,LK2,185.0,0.7689854,0.7770671,99.022835
2011-05-11,1,2736,LK2,185.0,0.7700562,0.77763164,99.084694
2011-05-21,1,2736,LK2,185.0,0.7705508,0.77704674,99.214554
2011-06-01,1,2736,LK2,185.0,0.7697119,0.7753654,99.31503
2011-06-11,1,2736,LK2,185.0,0.7674308,0.7729139,99.3337
2011-06-21,1,2736,LK2,185.0,0.7646811,0.76980674,99.37478
2011-07-01,1,2736,LK2,185.0,0.7626011,0.7655189,99.64221
2011-07-11,1,2736,LK2,185.0,0.76092535,0.7614254,99.93838
2011-07-21,1,2736,LK2,185.0,0.7582135,0.7579958,100.02694
2011-08-01,1,2736,LK2,185.0,0.7548297,0.7551157,99.964485
2011-08-11,1,2736,LK2,185.0,0.7515989,0.75329727,99.788574
2011-08-21,1,2736,LK2,185.0,0.74789673,0.7527876,99.39077
2011-09-01,1,2736,LK2,185.0,0.74371886,0.75386834,98.73743
2011-09-11,1,2736,LK2,185.0,0.7416086,0.75662,98.13898
2011-09-21,1,2736,LK2,185.0,0.7431405,0.7613088,97.76062
2011-10-01,1,2736,LK2,185.0,0.748913,0.76787215,97.68189
2011-10-11,1,2736,LK2,185.0,0.75843513,0.775702,97.90884
2011-10-21,1,2736,LK2,185.0,0.77058864,0.78403586,98.38769
2011-11-01,1,2736,LK2,185.0,0.7820146,0.79125583,98.9015
2011-11-11,1,2736,LK2,185.0,0.79055727,0.7965058,99.29727
2011-11-21,1,2736,LK2,185.0,0.7966611,0.80032986,99.56855
2011-12-01,1,2736,LK2,185.0,0.800534,0.8030383,99.70642
2011-12-11,1,2736,LK2,185.0,0.8024427,0.8048452,99.71895
2011-12-21,1,2736,LK2,185.0,0.80247784,0.80555373,99.64048
2012-01-01,1,2736,LK2,185.0,0.8000297,0.8043291,99.49675
2012-01-11,1,2736,LK2,185.0,0.7956843,0.8013741,99.33171
2012-01-21,1,2736,LK2,185.0,0.7901378,0.7971482,99.17248
2012-02-01,1,2736,LK2,185.0,0.7843097,0.79188514,99.10018
2012-02-11,1,2736,LK2,185.0,0.77879834,0.78615755,99.11988
2012-02-21,1,2736,LK2,185.0,0.77330756,0.7807869,99.09973
2012-03-01,1,2736,LK2,185.0,0.76765674,0.7758186,99.01167
2012-03-11,1,2736,LK2,185.0,0.7629195,0.7717265,98.92822
2012-03-21,1,2736,LK2,185.0,0.7608621,0.76977557,98.9127
2012-04-01,1,2736,LK2,185.0,0.7616454,0.7704016,98.9327
2012-04-11,1,2736,LK2,185.0,0.76340157,0.7726975,98.87007
2012-04-21,1,2736,LK2,185.0,0.76433784,0.7752832,98.673744
2012-05-01,1,2736,LK2,185.0,0.76287186,0.7770671,98.28365
2012-05-11,1,2736,LK2,185.0,0.75812,0.77763164,97.64248
2012-05-21,1,2736,LK2,185.0,0.75156265,0.77704674,96.91866
2012-06-01,1,2736,LK2,185.0,0.7460951,0.7753654,96.45365
2012-06-11,1,2736,LK2,185.0,0.7431919,0.7729139,96.38821
2012-06-21,1,2736,LK2,185.0,0.7416438,0.76980674,96.56469
2012-07-01,1,2736,LK2,185.0,0.74043345,0.7655189,96.923996
2012-07-11,1,2736,LK2,185.0,0.7394232,0.7614254,97.28846
2012-07-21,1,2736,LK2,185.0,0.73804647,0.7579958,97.53101
2012-08-01,1,2736,LK2,185.0,0.735854,0.7551157,97.60759
2012-08-11,1,2736,LK2,185.0,0.73314863,0.75329727,97.49176
2012-08-21,1,2736,LK2,185.0,0.7305924,0.7527876,97.23524
2012-09-01,1,2736,LK2,185.0,0.7289713,0.75386834,96.90285
2012-09-11,1,2736,LK2,185.0,0.72990865,0.75662,96.68848
2012-09-21,1,2736,LK2,185.0,0.73491025,0.7613088,96.74617
2012-10-01,1,2736,LK2,185.0,0.74494326,0.76787215,97.19652
2012-10-11,1,2736,LK2,185.0,0.75899136,0.775702,97.9762
2012-10-21,1,2736,LK2,185.0,0.7741929,0.78403586,98.81984
2012-11-01,1,2736,LK2,185.0,0.78654754,0.79125583,99.44032
2012-11-11,1,2736,LK2,185.0,0.79479456,0.7965058,99.79784
2012-11-21,1,2736,LK2,185.0,0.800947,0.80032986,100.072586
2012-12-01,1,2736,LK2,185.0,0.80612,0.8030383,100.36127
2012-12-11,1,2736,LK2,185.0,0.81077564,0.8048452,100.69374
2012-12-21,1,2736,LK2,185.0,0.8142486,0.80555373,101.0163
2013-01-01,1,2736,LK2,185.0,0.8147459,0.8043291,101.2193
